lemma	upos	sense_id	definition
основа	VERB	61b917b9e5ae474692c4d526@osnova-verb-2	X+ Поставям, слагам начало на нещо; създавам, учредявам.
основа	VERB	61b917b9e5ae474692c4d526@osnova-verb-3	X+ Поставям, слагам начало на нещо; създавам, учредявам.
основа	VERB	61b917b9e5ae474692c4d526@osnova-verb-4	Поставям, слагам началото на нещо; създавам, учредявам.
основа	VERB	61b917b9e5ae474692c4d526@osnova-verb-5	Слагам, полагам началото на нещо; създавам.
основавам	VERB	6078f0e181aae24f7f6edb72@osnovavam-verb-1	Поставям, слагам начало на нещо; създавам, учредявам.
основавам	VERB	6078f0e181aae24f7f6edb72@osnovavam-verb-2	Поставям върху основата на нещо, градя върху нето; базирам.
основавам	VERB	6078f0e181aae24f7f6edb72@osnovavam-verb-3	Имам за основа, за изходно начало нещо, излизам, изхождам от нещо, опирам се на нещо.
основавам се	MWE	6078f0e181aae24f7f6edb73@osnovavam_se-verb-1	Имам за основа, за изходно начало нещо, излизам, изхождам от нещо, опирам се на нещо.
основаване	NOUN	6078f0e181aae24f7f6edb74@osnovavane-noun-1	Създаване.
основание	NOUN	6078f0e181aae24f7f6edb75@osnovanie-noun-1	Оправдана, справедлива причина, повод, който оправдава или мотивира нещо.
основател	NOUN	6078f0e181aae24f7f6edb76@osnovatel-noun-1	Човек, който основава, учредява нещо; създател, учредител.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-1	Който принадлежи на основата, който се намира в основата.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-2	Който се извършва из основи, изцяло; цялостен, радикален.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-3	Който е най-важен, най главен, най-съществен.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-4	Който се отнася до задължителното образование.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-5	Изходен, първоначален.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-6	Който има алкален характер.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-7	Предимно, главно, най-вече.
основен	ADJ	6078f0e181aae24f7f6edb7b@osnoven-adj-8	Главно, предимно.
основно	ADV	6078f0e181aae24f7f6edb7d@osnovno-adv-1	Из основи, цялостно, изцяло.
особено	ADV	6078f0e181aae24f7f6edb82@osobeno-adv-1	Не както друг път, не както обикновено: странно, необикновено.
особено	ADV	6078f0e181aae24f7f6edb82@osobeno-adv-2	Много, извънредно, изключително.
особено	ADV	6078f0e181aae24f7f6edb82@osobeno-adv-3	Предимно, главно, най-вече.
особеност	NOUN	6078f0e181aae24f7f6edb83@osobenost-noun-1	Отличително, характерно качество на нещо.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-1	Задържам се, стоя на мястото, където съм бил, не отивам другаде.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-2	Продължавам да стоя, да се намирам, да се задържам някъде; престоявам.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-3	Почвам да живея, да пребивавам при някого.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-4	XXX Π. П. Славейков.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-5	За предмет ‒ бивам оставен някъде, не съм взет.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-6	Намирам се на мястото, откъдето се е отдалечил или през където е минал някой.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-7	Продължавам да съществувам; запазвам се, не изчезвам.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-8	Съществува, има, налице е.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-9	Ставам, оказвам се някакъв или изпадам в някакво състояние, положение.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-10	Продължавам да съм, да бъда някакъв или да се намирам в някакво състояние, положение.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-11	Съм, бъда (обикн. при поздрави или клетви).
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-12	С предлог без ‒ лишавам се от нещо. бивам лишен от нещо.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-13	Бивам завещан, бивам предаден като наследство.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-14	Налице съм след изразходване, използване на известна част, на известно количество или след смърт и др. под.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-15	Само 3 л. Обикн. за време ‒ намирам се, налице съм в известно количество, до някакъв предел, до настъпването на ново положение.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-16	Не преминавам в по-горен клас.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-17	Бивам предоставен на някого.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-18	‒ предоставя се, зависи.
оставам	VERB	6078f0e181aae24f7f6edb95@ostavam-verb-19	Явявам се като последно задължение или последна възможност; необходимо е, трябва.
оставя	VERB	61b917b9e5ae474692c4d52d@ostavya-verb-1	Отстранявам някого от нещо, правя някого да не върши нещо.
оставя	VERB	61b917b9e5ae474692c4d52d@ostavya-verb-2	Ставам причина, правя нещо да се прояви.
оставям	VERB	6078f0e181aae24f7f6edb98@ostavyam-verb-1	Поставям, слагам нещо, което държа.
оставям	VERB	6078f0e181aae24f7f6edb98@ostavyam-verb-2	Поставям нещо настрана, защото преставам да си служа с него.
оставям	VERB	6078f0e181aae24f7f6edb98@ostavyam-verb-3	Не взимам нещо със себе си.
оставям	VERB	6078f0e181aae24f7f6edb98@ostavyam-verb-4	Накарвам някого да остане, да се намира някъде за известно време.
